OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,comm,ind,BUFF_DIST,ORIG_FID,OBJECTID_1,AUN,SCHOOL_NUM,LOCATION_I,SCHOOL_NAM,SCHOOL_N_1,STREET_ADD,ZIP_CODE,PHONE_NUMB,ACTIVE,GRADE_LEVE,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECI,Shape_Length,Shape_Area
478,2,478,715,40.012369999999997,-75.150530000000003,0,0,200.000000000000000,477,478,226510047, , ,New Hope Christian Academy,New Hope Christian Acad,1345 McFerran Street,19140,(215) 391-0003,O,Elem/Mid/High,pre K-12, ,3,Private,0.013071406489408,0.000013246966044
479,0,479,716,39.958669999999998,-75.213880000000003,0,0,200.000000000000000,478,479,,,,,,,,,,,,,,,0.013065345611239,0.000013236722870
480,2,480,718,39.945340000000002,-75.151619999999994,0,0,200.000000000000000,479,480,226518902, , ,St Marys Interparochial School,St. Mary's Interparochial Sch,440 Locust Street,19106,215-923-7522,O,Elem/Middle,K-8, ,3,Archdiocese,0.013063843158763,0.000013234183405
481,0,481,719,39.980110000000003,-75.116150000000005,0,1,200.000000000000000,480,481,,,,,,,,,,,,,,,0.013067763494688,0.000013240809572
482,0,482,720,39.956650000000003,-75.197819999999993,1,0,200.000000000000000,481,482,,,,,,,,,,,,,,,0.013065117589868,0.000013236337096
483,0,483,722,39.958480000000002,-75.214050000000000,0,0,200.000000000000000,482,483,,,,,,,,,,,,,,,0.013065323880039,0.000013236685926
484,0,484,723,39.949919999999999,-75.143739999999994,0,0,200.000000000000000,483,484,,,,,,,,,,,,,,,0.013064359385094,0.000013235055726
485,0,485,724,40.035260000000001,-75.069980000000001,1,0,200.000000000000000,484,485,,,,,,,,,,,,,,,0.013073995559354,0.000013251341347
486,0,486,725,39.935780000000001,-75.156260000000003,0,0,200.000000000000000,485,486,,,,,,,,,,,,,,,0.013062767217363,0.000013232364533
487,0,487,726,39.950159999999997,-75.249369999999999,0,0,200.000000000000000,486,487,,,,,,,,,,,,,,,0.013064386081350,0.000013235100616
488,0,488,727,39.958840000000002,-75.206270000000004,1,0,200.000000000000000,487,488,,,,,,,,,,,,,,,0.013065364193730,0.000013236753945
489,2,489,729,39.949080000000002,-75.212900000000005,0,0,200.000000000000000,488,489,226515682, , ,Faith Connection Christian Academy,Faith Connection Christian Acad,4524 Baltimore Ave,19143,(215) 592-0974,O,Elem/Mid/High,K-12, ,3,Private,0.013064264690123,0.000013234895778
490,2,490,730,39.947710000000001,-75.151100000000000,1,0,200.000000000000000,489,490,326510174, , ,"Chesterbrook Academy
",Chesterbrook Acad,510 Walnut St,19106,(215)592-8257,O,Pre-school,Preschl, ,3,Private,0.013064110391241,0.000013234634821
491,0,491,731,39.990229999999997,-75.186729999999997,0,0,200.000000000000000,490,491,,,,,,,,,,,,,,,0.013068905452911,0.000013242739291
492,0,492,732,39.939290000000000,-75.178240000000002,0,1,200.000000000000000,491,492,,,,,,,,,,,,,,,0.013063161947826,0.000013233031874
493,0,493,734,39.933630000000001,-75.145690000000002,0,0,200.000000000000000,492,493,,,,,,,,,,,,,,,0.013062524652564,0.000013231954235
494,0,494,736,39.996139999999997,-75.147080000000003,0,0,200.000000000000000,493,494,,,,,,,,,,,,,,,0.013069572839975,0.000013243867187
495,2,495,737,39.948929999999997,-75.215010000000007,0,0,200.000000000000000,494,495,226515682, , ,Faith Connection Christian Academy,Faith Connection Christian Acad,4524 Baltimore Ave,19143,(215) 592-0974,O,Elem/Mid/High,K-12, ,3,Private,0.013064247595908,0.000013234866639
496,0,496,738,40.039540000000002,-75.060140000000004,0,0,200.000000000000000,495,496,,,,,,,,,,,,,,,0.013074479804939,0.000013252159748
497,1,497,740,39.969709999999999,-75.174890000000005,0,0,200.000000000000000,496,497,126515001,3618,2210,BACHE-MARTIN SCHOOL,Bache-Martin School,2201 BROWN ST,19130,215-400-7550, ,ELEMENTARYMIDDLE,K-8,463,1,District,0.013066589716655,0.000013238825169
498,0,498,742,39.958240000000004,-75.223219999999998,1,0,200.000000000000000,497,498,,,,,,,,,,,,,,,0.013065296635104,0.000013236640053
499,0,499,743,39.960810000000002,-75.156329999999997,0,0,200.000000000000000,498,499,,,,,,,,,,,,,,,0.013065587088368,0.000013237131094
500,0,500,744,39.957140000000003,-75.151100000000000,0,0,200.000000000000000,499,500,,,,,,,,,,,,,,,0.013065172945167,0.000013236431063
501,0,501,745,39.946710000000003,-75.162629999999993,1,0,200.000000000000000,500,501,,,,,,,,,,,,,,,0.013063997600015,0.000013234444251
502,1,502,747,39.960599999999999,-75.170000000000002,1,0,200.000000000000000,501,502,226512852, , ,John W Hallahan Girls School,John W Hallahan Girls Sch,319 N 19TH ST,19103,(215) 563-8930,O,High School,9-12, ,3,Archdiocese,0.013065562857271,0.000013237089769
503,2,503,750,39.949800000000003,-75.207149999999999,0,0,200.000000000000000,502,503,226511232, , ,Jubilee School,Jubilee School,4211 CHESTER AVE,19104,(215) 387-7592,O,Elementary School,pre K-6, ,3,Private,0.013064345837680,0.000013235032651
504,0,504,753,39.961990000000000,-75.240639999999999,0,0,200.000000000000000,503,504,,,,,,,,,,,,,,,0.013065719708076,0.000013237355221
505,0,505,754,39.987229999999997,-75.108779999999996,0,0,200.000000000000000,504,505,,,,,,,,,,,,,,,0.013068566577595,0.000013242166453
506,0,506,755,39.934809999999999,-75.179220000000001,0,0,200.000000000000000,505,506,,,,,,,,,,,,,,,0.013062657513828,0.000013232179050
507,0,507,756,39.979340000000001,-75.138760000000005,0,0,200.000000000000000,506,507,,,,,,,,,,,,,,,0.013067676626386,0.000013240662613
508,0,508,757,39.961799999999997,-75.240799999999993,0,0,200.000000000000000,507,508,,,,,,,,,,,,,,,0.013065697843312,0.000013237317814
509,0,509,762,39.949590000000001,-75.199669999999998,0,0,200.000000000000000,508,509,,,,,,,,,,,,,,,0.013064322034209,0.000013234992640
510,3,510,764,39.963050000000003,-75.166240000000002,0,0,200.000000000000000,509,510,226510024, , ,Spring Garden Academy,Spring Garden Acad,1801 SPRING GARDEN ST,19130,(215)563-9192,O,Pre-school,pre K-K, ,3,Private,0.013065839459259,0.000013237557616
511,1,511,765,40.005200000000002,-75.178730000000002,0,1,200.000000000000000,510,511,226514102, , ,Mercy Career and Technical High School,Mercy Vocational HS,2901 W ALLEGHENY AVE,19129,(215) 226-1225 ,O,High School,9-12, ,3,Archdiocese,0.013070596225689,0.000013245596920
512,0,512,767,39.943379999999998,-75.163349999999994,0,0,200.000000000000000,511,512,,,,,,,,,,,,,,,0.013063622209137,0.000013233809556
513,0,513,771,39.962949999999999,-75.140960000000007,0,0,200.000000000000000,512,513,,,,,,,,,,,,,,,0.013065827742581,0.000013237537808
514,1,514,772,39.932209999999998,-75.152889999999999,0,0,200.000000000000000,513,514,126515001,3659,2720,VARE-WASHINGTON ELEMENTARY,Vare-Washington School,1198 S 5TH ST,19147,215-400-8120, ,ELEMENTARYMIDDLE,K-8,369,1,District,0.013062365157781,0.000013231684718
515,2,515,775,39.972119999999997,-75.251440000000002,0,0,200.000000000000000,514,515,226510011, , ,Shepherds Christian Academy,Shepherds Christian Acad,6634-42 HAVERFORD AVE,19151,(215) 476-4101,O,Elementary School,pre K-5, ,3,Private,0.013066861950024,0.000013239285751
516,1,516,777,39.973250000000000,-75.212209999999999,0,1,200.000000000000000,515,516,126513070, ,3308,INQUIRY CHARTER SCHOOL,Inquiry Charter School,1301 BELMONT AVE,19104,215-823-5541, ,Elementary School,K-5, ,2,Charter,0.013066988893750,0.000013239500158
517,0,517,778,39.994660000000003,-75.147459999999995,0,0,200.000000000000000,516,517,,,,,,,,,,,,,,,0.013069405977077,0.000013243585499
518,1,518,779,39.957189999999997,-75.158730000000006,1,0,200.000000000000000,517,518,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.013065178144142,0.000013236439364
519,0,519,780,40.035380000000004,-75.069609999999997,1,0,200.000000000000000,518,519,,,,,,,,,,,,,,,0.013074009309787,0.000013251364667
520,0,520,781,39.953490000000002,-75.139880000000005,1,0,200.000000000000000,519,520,,,,,,,,,,,,,,,0.013064761861304,0.000013235735846
521,0,521,782,39.950679999999998,-75.168930000000003,1,0,200.000000000000000,520,521,,,,,,,,,,,,,,,0.013064444941005,0.000013235200232
522,0,522,784,40.037970000000001,-75.088690000000000,0,0,200.000000000000000,521,522,,,,,,,,,,,,,,,0.013074302398627,0.000013251860023
523,0,523,785,39.954639999999998,-75.149510000000006,1,0,200.000000000000000,522,523,,,,,,,,,,,,,,,0.013064890926489,0.000013235954125
524,0,524,786,39.974679999999999,-75.199340000000007,0,1,200.000000000000000,523,524,,,,,,,,,,,,,,,0.013067150564747,0.000013239773353
525,0,525,787,39.940170000000002,-75.200699999999998,0,1,200.000000000000000,524,525,,,,,,,,,,,,,,,0.013063261057318,0.000013233199289
526,1,526,789,39.967520000000000,-75.148690000000002,0,0,200.000000000000000,525,526,126513250,7584,3329,YOUNG SCHOLARS CHARTER SCHOOL,Young Scholars Charter School,900 N MARSHALL ST,19123,215-232-9727, ,Middle School,6-8, ,2,Charter,0.013066343093159,0.000013238408813
527,0,527,790,39.953539999999997,-75.185280000000006,0,1,200.000000000000000,526,527,,,,,,,,,,,,,,,0.013064766846067,0.000013235744219
528,3,528,791,39.965159999999997,-75.160799999999995,1,0,200.000000000000000,527,528,126515001,6822,2290,FRANKLIN LEARNING CENTER,Franklin Learning Center,616 N 15TH ST,19130,215-400-7570, ,HIGH,09-12,915,1,District,0.013066076680115,0.000013237958051
529,0,529,793,39.978670000000001,-75.157870000000003,1,0,200.000000000000000,528,529,,,,,,,,,,,,,,,0.013067600609210,0.000013240533896
530,1,530,794,39.951920000000001,-75.159909999999996,1,0,200.000000000000000,529,530,0, , ,Freire Charter School,Freire Charter School,1026 Market St,19107,(267) 670-7499, ,Middle School,5-8, ,2,Charter,0.013064584280203,0.000013235435648
531,0,531,798,39.939639999999997,-75.198120000000003,1,1,200.000000000000000,530,531,,,,,,,,,,,,,,,0.013063201530635,0.000013233098590
532,0,532,799,40.042400000000001,-75.226270000000000,0,0,200.000000000000000,531,532,,,,,,,,,,,,,,,0.013074804034577,0.000013252707535
533,1,533,802,39.960700000000003,-75.243060000000000,0,0,200.000000000000000,532,533,226512872, , ,Kids World Christian Education Center- West Philadelphia,Kids World Christian Ed Ctr- West Phila,100-04 S 61ST ST,19139,215-474-1484,O,Elementary School,pre K-4, ,3,Private,0.013065573868125,0.000013237108398
534,1,534,803,39.957799999999999,-75.160210000000006,1,0,200.000000000000000,533,534,226515602, , ,Roman Catholic High School,Roman Catholic HS,303 N BROAD ST,19107,215-627-1270,O,High School,9-12, ,3,Archdiocese,0.013065246894405,0.000013236555700
535,0,535,804,39.954439999999998,-75.205100000000002,0,0,200.000000000000000,534,535,,,,,,,,,,,,,,,0.013064868312160,0.000013235915626
536,0,536,808,39.963099999999997,-75.189949999999996,0,1,200.000000000000000,535,536,,,,,,,,,,,,,,,0.013065844499697,0.000013237565549
537,0,537,812,39.933239999999998,-75.160719999999998,0,0,200.000000000000000,536,537,,,,,,,,,,,,,,,0.013062480940604,0.000013231880618
538,0,538,814,39.926710000000000,-75.187860000000001,0,1,200.000000000000000,537,538,,,,,,,,,,,,,,,0.013061745890997,0.000013230637777
539,0,539,815,39.951860000000003,-75.171920000000000,1,0,200.000000000000000,538,539,,,,,,,,,,,,,,,0.013064578136981,0.000013235425509
540,0,540,816,40.041829999999997,-75.192099999999996,0,0,200.000000000000000,539,540,,,,,,,,,,,,,,,0.013074739043382,0.000013252597587
541,0,541,817,39.944490000000002,-75.144930000000002,0,0,200.000000000000000,540,541,,,,,,,,,,,,,,,0.013063747649041,0.000013234022041
542,2,542,818,39.979309999999998,-75.162700000000001,0,0,200.000000000000000,541,542,0, ,3374,Alliance for Progress Charter School (Annex),Alliance CS (Annex),1630-32 N 16th St,19121,(215) 232-4892,O,Elementary School,4-8, ,2,Charter,0.013067672819202,0.000013240656177
543,1,543,819,39.951610000000002,-75.163979999999995,1,0,200.000000000000000,542,543,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.013064549313086,0.000013235376565
544,1,544,821,39.960030000000003,-75.192560000000000,0,0,200.000000000000000,543,544,126515001,3783,1390,"POWEL, SAMUEL SCHOOL",Samuel Powel School,301 N 36TH ST,19104,215-400-7740, ,ELEMENTARY,K-04,244,1,District,0.013065498461758,0.000013236981131
545,0,545,823,39.910730000000001,-75.185990000000004,0,0,200.000000000000000,544,545,,,,,,,,,,,,,,,0.013059948433658,0.000013227599232
546,0,546,824,39.946829999999999,-75.235789999999994,0,0,200.000000000000000,545,546,,,,,,,,,,,,,,,0.013064011235511,0.000013234467298
547,0,547,826,40.033679999999997,-75.046790000000001,0,0,200.000000000000000,546,547,,,,,,,,,,,,,,,0.013073817171337,0.000013251039923
548,2,548,828,39.957670000000000,-75.174229999999994,0,0,200.000000000000000,547,548,300513960, , ,Greene Towne School Inc,Greene Towne School Inc.,2119-21 ARCH ST,19103,215-563-6368,O,Kindergarten,pre K-K, ,3,Private,0.013065232960986,0.000013236532403
549,0,549,829,39.924999999999997,-75.174520000000001,0,1,200.000000000000000,548,549,,,,,,,,,,,,,,,0.013061553788446,0.000013230313479
550,0,550,832,39.934179999999998,-75.158209999999997,0,0,200.000000000000000,549,550,,,,,,,,,,,,,,,0.013062586248780,0.000013232058321
551,0,551,833,39.942749999999997,-75.161900000000003,0,0,200.000000000000000,550,551,,,,,,,,,,,,,,,0.013063551454674,0.000013233689999
552,0,552,836,39.933390000000003,-75.181160000000006,0,0,200.000000000000000,551,552,,,,,,,,,,,,,,,0.013062497846664,0.000013231909162
553,0,553,838,39.961570000000002,-75.152940000000001,0,0,200.000000000000000,552,553,,,,,,,,,,,,,,,0.013065671890338,0.000013237273923
554,0,554,839,39.959220000000002,-75.231120000000004,0,1,200.000000000000000,553,554,,,,,,,,,,,,,,,0.013065407549714,0.000013236827595
555,1,555,840,39.955629999999999,-75.214640000000003,0,0,200.000000000000000,554,555,126515001,6530,1340,"LEA, HENRY C.",Henry C. Lea School,4700 LOCUST ST,19139,215-400-7660, ,ELEMENTARYMIDDLE,K-8,525,1,District,0.013065002843194,0.000013236143435
556,0,556,841,39.967230000000001,-75.168570000000003,0,0,200.000000000000000,555,556,,,,,,,,,,,,,,,0.013066310237705,0.000013238353177
557,0,557,842,39.959589999999999,-75.196830000000006,1,0,200.000000000000000,556,557,,,,,,,,,,,,,,,0.013065449212205,0.000013236898088
558,0,558,843,39.964630000000000,-75.177980000000005,0,0,200.000000000000000,557,558,,,,,,,,,,,,,,,0.013066016810895,0.000013237856739
559,0,559,845,39.935670000000002,-75.189149999999998,0,0,200.000000000000000,558,559,,,,,,,,,,,,,,,0.013062754056716,0.000013232342014
560,1,560,847,39.941420000000001,-75.147599999999997,0,0,200.000000000000000,559,560,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.013063401726942,0.000013233436856
561,0,561,848,39.992959999999997,-75.217650000000006,0,0,200.000000000000000,560,561,,,,,,,,,,,,,,,0.013069213662154,0.000013243260057
562,0,562,850,39.974200000000003,-75.156639999999996,0,0,200.000000000000000,561,562,,,,,,,,,,,,,,,0.013067096643516,0.000013239682375
563,0,563,851,39.951470000000000,-75.168769999999995,1,0,200.000000000000000,562,563,,,,,,,,,,,,,,,0.013064534021877,0.000013235351102
564,1,564,853,39.943230000000000,-75.177390000000003,0,0,200.000000000000000,563,564,126515001,3805,2480,"ARTHUR, CHESTER A. SCHOOL",Chester A. Arthur School,2000 CATHARINE ST,19146,215-400-7940, ,ELEMENTARYMIDDLE,K-08,272,1,District,0.013063605599962,0.000013233781520
565,0,565,855,39.953800000000001,-75.166619999999995,1,0,200.000000000000000,564,565,,,,,,,,,,,,,,,0.013064796228151,0.000013235793847
566,1,566,856,39.955199999999998,-75.169569999999993,1,0,200.000000000000000,565,566,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,1911 ARCH ST,19103,215-972-1700, ,Elem/Middle,K-8, ,2,Charter,0.013064954586729,0.000013236061965
567,0,567,857,39.935859999999998,-75.161760000000001,0,0,200.000000000000000,566,567,,,,,,,,,,,,,,,0.013062775900919,0.000013232379205
568,0,568,858,39.947820000000000,-75.193799999999996,1,0,200.000000000000000,567,568,,,,,,,,,,,,,,,0.013064122789046,0.000013234656000
569,0,569,859,39.949440000000003,-75.199929999999995,0,0,200.000000000000000,568,569,,,,,,,,,,,,,,,0.013064305051106,0.000013234963669
570,0,570,860,39.974179999999997,-75.180430000000001,0,0,200.000000000000000,569,570,,,,,,,,,,,,,,,0.013067094409309,0.000013239678678
571,1,571,861,40.044660000000000,-75.054659999999998,1,0,200.000000000000000,570,571,226515662, , ,Northeast Central Chr Sch,Northeast Central Chr Sch,7200-50 E ROOSEVELT BLV,19149,(215) 624-8046,O,Elementary School,pre K-5, ,3,Private,0.013075060277243,0.000013253140491
572,0,572,862,40.029049999999998,-75.105480000000000,0,0,200.000000000000000,571,572,,,,,,,,,,,,,,,0.013073293014112,0.000013250154296
573,0,573,863,39.944389999999999,-75.163139999999999,1,0,200.000000000000000,572,573,,,,,,,,,,,,,,,0.013063736126712,0.000013234002236
574,0,574,864,39.956769999999999,-75.138729999999995,1,0,200.000000000000000,573,574,,,,,,,,,,,,,,,0.013065131248411,0.000013236360456
575,0,575,866,39.998539999999998,-75.129260000000002,0,0,200.000000000000000,574,575,,,,,,,,,,,,,,,0.013069843956386,0.000013244325517
576,0,576,867,40.022370000000002,-75.078190000000006,0,0,200.000000000000000,575,576,,,,,,,,,,,,,,,0.013072537414821,0.000013248877415
577,0,577,868,40.039580000000001,-75.045820000000006,0,0,200.000000000000000,576,577,,,,,,,,,,,,,,,0.013074484631144,0.000013252167795
578,0,578,870,40.032760000000003,-75.080569999999994,0,0,200.000000000000000,577,578,,,,,,,,,,,,,,,0.013073712631389,0.000013250863051
579,1,579,872,39.955750000000002,-75.215630000000004,0,0,200.000000000000000,578,579,126515001,6530,1340,"LEA, HENRY C.",Henry C. Lea School,4700 LOCUST ST,19139,215-400-7660, ,ELEMENTARYMIDDLE,K-8,525,1,District,0.013065016192829,0.000013236166024
580,0,580,873,39.963630000000002,-75.170959999999994,0,0,200.000000000000000,579,580,,,,,,,,,,,,,,,0.013065903991696,0.000013237666162
581,0,581,874,39.972029999999997,-75.244919999999993,0,0,200.000000000000000,580,581,,,,,,,,,,,,,,,0.013066851400097,0.000013239267573
582,0,582,878,39.974969999999999,-75.194919999999996,0,1,200.000000000000000,581,582,,,,,,,,,,,,,,,0.013067183164998,0.000013239828494
583,0,583,879,39.942610000000002,-75.172309999999996,0,0,200.000000000000000,582,583,,,,,,,,,,,,,,,0.013063535886638,0.000013233663765
584,0,584,880,39.904020000000003,-75.239970000000000,1,1,200.000000000000000,583,584,,,,,,,,,,,,,,,0.013059194419815,0.000013226324641
585,0,585,883,39.905990000000003,-75.193939999999998,0,1,200.000000000000000,584,585,,,,,,,,,,,,,,,0.013059415687473,0.000013226698877
586,0,586,886,39.905400000000000,-75.173590000000004,0,0,200.000000000000000,585,586,,,,,,,,,,,,,,,0.013059349584866,0.000013226586840
587,0,587,889,40.019010000000002,-75.147149999999996,0,0,200.000000000000000,586,587,,,,,,,,,,,,,,,0.013072157165597,0.000013248234718
